"","AKT1","AKT2","AKT3","PIK3CA","PIK3CB","PIK3CD","PIK3R1","PIK3R2","FOXO1A","FOXO3A","MLLT7","PIK3CG","PDPK1","IRS1","SRC","GAB1","PTEN","IGF1R","PDGFRA","PDGFRB","EGFR","ERBB2","ERBB3","FGFR1","FGFR2","MET","NRAS","HRAS","KRAS","ARAF","BRAF","RAF1","GRB2","NF1","CBL","SPRY2","CDKN2A","CDKN2C","CDKN2B","CCND1","CCND2","CDK4","CDK6","RB1","MDM2","MDM4","TP53","PIK3C2B"
"TCGA-16-1056",6.80395923453053,4.18342715357295,4.28111445559639,6.11947880555125,4.92791094268591,5.6883803046494,8.41092732702128,5.23265542897747,7.7529795012281,6.65310812988434,4.88091000948761,4.25759343386422,6.26240501270785,6.95425329654493,4.63031301295745,5.54719767666034,5.77276228158359,6.37569452406089,7.37143435176999,7.99145697100417,6.19413372240162,4.77650994056558,4.12903219529991,5.16196297614606,5.59237844707601,4.70298355818342,6.85142880545086,7.03528272292568,8.81034069220314,6.65096943834535,4.35609473521608,8.13954932275814,8.44087119477761,5.41609007898814,4.25299350872052,9.89603466743094,4.75070667959073,8.56634814480943,4.22149257322511,5.6635247710073,9.2113667001473,11.5831224893428,4.3005373176014,6.96051911896413,4.78562318021741,3.91211014863172,6.27998782983797,7.32755045126732
"TCGA-16-1060",6.85975012147015,4.11285721096408,4.44457399759564,5.58985387046435,4.43528302076572,5.5025237299801,7.97002213485912,4.59966352026783,7.85893031162001,5.60997090392656,4.96531020608192,4.60350478305782,5.8909862596425,5.65937142583847,4.67290772997868,5.04400165368749,5.06577504919872,6.38548485935331,7.67121288775575,6.70871239728505,8.87016385338356,5.02990626064992,5.59708174943705,5.93341268733007,4.62151288406586,4.99490436676328,6.70863715563422,7.2148691380637,8.64538995474962,6.68495788326273,4.22067796445288,7.38962464403667,8.68947828867722,5.0718817909225,4.14485223108111,7.92773791181705,4.5756379159705,8.25649795262617,4.15525878077778,6.67385865480481,9.42048956833927,9.49244844620307,4.00363302682163,6.16854037370536,4.50025010560189,3.71660566461631,5.25967819049711,6.43814969398741
"TCGA-16-1062",6.96017316965845,4.17855225154456,3.9804323965732,7.58249438884193,5.37836511305503,5.03319763677542,8.3254119683377,4.68056159075847,8.4653682360491,7.15989920010411,5.07512460043036,4.10800097623833,6.08004637175501,4.96027756422566,4.51173335388656,5.5114352585638,5.93206179653808,7.53079851307544,7.84777050229482,7.14786790371549,7.14354701367989,5.02744658610438,4.21922805985814,6.84656784487623,4.74804150971785,4.50418506970605,6.8190561150468,6.99426909140358,8.59689436628795,6.43617942846909,4.64843625340862,7.96511843434367,8.27074529993562,5.20860558608139,4.19578895394318,9.8824180435297,4.31273978938982,8.86691732906538,3.80421336120269,5.14037140578818,8.3864101074215,9.26463559268019,4.11722900062117,7.01749641538445,4.80142981147229,3.96731554273053,5.5716695615132,6.26102990333696
"TCGA-16-1063",6.46223365140062,4.23785531074114,4.55796273061675,6.02296460166977,4.82064234622812,4.82607002041065,8.57207196706259,4.21259122779056,6.91706144003297,5.74637910560585,5.0037874136553,4.18324282787579,5.7221365931813,5.41604084105458,4.83504122197463,5.59782115229888,5.35155044851206,5.60288549581822,6.84105636983064,6.80469794927399,10.4483249248549,4.85422427702038,4.43107913830305,5.54163701889156,4.84465079475429,4.52521993269569,6.70283733252004,7.04706648372066,8.38827945549109,6.07434124745008,4.55514775288527,7.66258580450678,10.3900890351096,5.0839851700707,4.21405567260127,9.96768985918872,4.58522354676647,8.75865478293349,4.27997805633014,5.62083842831439,7.59859265977996,9.87552336151483,4.34069022251897,6.37643636457706,4.8149923211215,3.9175318811027,5.75054118981501,6.52535532289142
"TCGA-19-0957",7.28321569517367,4.12043802468581,4.03248837357077,6.40538210107849,4.85401001847941,5.21994219335264,8.73412660236606,4.86258391817891,7.68573315361264,6.61474791846578,4.93030033395251,4.17186686862393,5.82290900853709,5.94250063480186,4.8535253456978,6.25265128582107,5.76619302667888,6.07259190637282,11.36482289744,6.8469818136661,5.66064685273093,4.57429728528432,7.2748299826275,5.64101978968638,5.5553824174795,5.34561788990713,6.91410816538389,6.52310940620878,8.51537392536391,6.56778215897691,5.04554421432842,8.5980437514331,8.80728779812436,5.34813001175742,4.09306949311551,8.17470598501384,7.02525161271157,7.86458356617428,4.30513089842682,7.26379815057478,8.17194625371565,12.9006753951435,4.05612880734547,6.17470507080738,9.01161747794125,3.96244277675596,5.41851419259713,7.0287613283229
"TCGA-19-0962",6.4991914064278,3.97023818670139,4.23320245166039,5.92791555294246,4.83246242003801,4.85944701294992,7.60941368298521,4.837935275344,8.0523435010724,6.57784967932696,5.16388948536562,4.1608571556241,6.30013635170696,7.2209754731729,4.54586592035016,4.57894847649385,5.22759185474068,7.31486974931874,6.99427064540742,6.9225157171799,6.07443761774758,5.08404990903314,4.47772788525606,6.09263263270756,4.99010162610913,4.70598098023458,7.1101657826125,7.10794209074273,8.65419120514251,6.3744864612544,4.82924638470978,7.8952420673752,8.57490067708099,4.92048252415141,4.15520364625711,10.5532119823725,4.68146920283234,7.8769212877075,4.10416521092197,5.23052316408562,7.91520622913535,9.30829541858621,4.03870821079181,6.58394538083173,4.64510526108431,3.76186101522918,5.80880081704773,6.43874338338542
"TCGA-19-0963",6.63316220385728,3.78466359796235,4.06736197812678,5.04297503383002,4.4975386775071,4.96656503419798,8.32379310703216,4.84291328753143,7.57701822991634,6.41896950695159,5.28586316455738,3.98330504039827,6.04227741001361,6.174146077468,4.62112269528962,4.66849950232565,5.04517339676853,6.01222776745054,8.6167953770418,6.66536563005916,6.26915279574683,4.66921704581492,7.22925860548749,5.49811463866096,5.11664950393585,5.236426955097,7.60396686758222,6.89438917091406,8.76454180181321,6.2219950375513,4.41463904644955,7.71303215315249,8.85461598722975,5.09315462437105,4.0114065968499,7.95706394880545,4.54191145645284,7.56539021940007,4.00935897057969,5.1704109043595,8.27640374019072,9.23329169999224,3.81601351941293,6.52159756445173,4.53147629514044,3.84118203709901,5.1828559248044,6.68241846822156
"TCGA-19-1385",7.28938178365939,4.02525668266112,3.99873838574234,6.91928016530673,4.66810763979298,5.54313970144567,8.28916251705179,4.66894512876831,8.04850084300846,6.84523217954523,4.89929477587879,4.31809701782975,5.81560844915365,6.5148026482279,4.7779704164262,5.03305409753968,6.13583044485807,6.59526146583798,7.11778401439774,7.86159072052433,5.85236558137114,5.53093421399504,3.89696768378954,5.91255653354007,5.72287495167802,5.73053999911718,6.59988742399123,7.02066158326138,8.08642328693123,6.93229379211415,4.34417438673618,7.94887559792179,8.57376066088515,4.78637732411177,4.13392422468258,8.66142659545613,4.79934071903215,6.99650193503985,4.0771664703287,6.51564053218421,6.3936936756168,9.15433866969714,4.06265901611193,6.2219634819837,4.56999764814604,3.70107533181622,6.03052385015509,6.30005309995448
"TCGA-19-1386",7.6671306043115,4.18858069662464,3.90666686322902,7.89209557000205,5.09767853369825,4.70505785833928,9.02157340492865,5.01631353029044,8.76971185778335,7.19435544155567,4.76128247699203,3.97196245656966,5.79747432238068,4.76671248829939,4.66933968375012,6.00447612074359,5.43058041734318,6.74987801811441,6.77066742116557,6.62362544899416,11.0452750685944,5.29515010418861,5.04542556307884,6.6299344216562,5.43055017468816,4.22459820525959,6.00948950980112,6.39938315647939,8.71314377916191,6.73005524930612,4.86029665530182,8.62808693379961,7.48235561110818,5.45979992718875,4.15410484079429,10.4205448224768,4.48916442224485,8.58323717140791,4.11513479901771,6.11299922828509,10.3673702230666,9.38777609930502,4.19268065641459,6.52142779344296,4.44488863222414,4.02731867423349,5.89064595334908,6.93692624577607
"TCGA-19-1388",7.4809496650911,4.09248940271758,4.23839278477288,10.7354168849524,5.74140639580165,5.05497189193069,8.93805493028954,5.32132960872795,9.71773655446457,8.51949336614275,5.15543621623514,4.29562770307163,6.13001541813464,4.54539863123481,4.36517423935832,6.54883002032258,6.09605977908081,7.75524467228283,10.4015580565564,6.57584031083308,10.5782905656766,4.74989069955638,6.71815876315778,5.57713651075659,5.71751755954201,4.86996295921324,6.34314802546735,6.23973224447102,8.72981716880495,6.53353636777545,4.45658202433129,8.3910062210372,8.24479932643677,5.75066303465539,4.17748934165252,10.0308833012573,6.17085065901225,8.46774832165474,4.04554088156135,5.60084653698139,8.5683509352339,8.90039412510838,4.83092752259364,6.881208642498,4.8897817953459,3.85426537448869,4.48449951815766,6.20130867262786
"TCGA-19-1389",6.85873609784282,4.06128696715045,4.30047182434393,6.36748260741737,4.83247439594357,5.40685881411735,8.2003896359936,5.43214757366276,8.49895569635071,6.4965363784272,4.68995404979651,4.55028812143078,5.92515969975098,6.02104875415922,4.85879717179007,5.09368206818956,5.87760392400081,5.868092407247,6.1229364999031,7.48245778591955,5.95131291011789,5.6190023163503,5.75792902370085,6.03335443790856,5.193913171989,5.52712856162416,7.40438955186121,8.00167121896984,8.05663655758068,6.54897919994657,4.41365775383624,8.06728729382926,8.80793473103013,4.85356665343635,4.30997254131628,8.93002712817759,4.87142851476875,7.48891824468396,4.13758970011897,5.58677577768547,6.63359781630785,9.49185468621286,4.08808459651833,6.3185470848861,5.51706440794193,3.8296313871055,5.90330643144001,6.29862533926213
"TCGA-19-1390",7.42779211176587,4.24778065088833,4.39548419093813,8.14919527425269,5.98936634618773,4.97862528137446,9.19227309601061,5.92926346615279,7.69264561569833,7.65313262750087,5.2389676574082,4.27196833018136,6.20201139593856,6.83009319635716,4.89933590018698,7.79386928562695,7.32255755163774,7.51694229974199,12.2938213010489,6.52666196775508,4.69344952295416,4.87959474720966,9.88243241062251,6.48533872022476,5.95411029430597,4.74880224657886,7.32833622457861,7.46023252274472,9.23595899211387,7.54079554181079,5.28632579633468,9.06847407041686,8.38981643020507,6.62214434140968,4.84089737401066,10.0542576860814,4.61067163279585,8.07608961196123,3.77732405173713,9.38337615757538,9.21758665050735,10.1565937210209,4.44363107280534,8.11126559743222,4.77253366298581,4.76210208042774,7.21856486204968,7.97118488648756
"TCGA-19-1392",6.14909306900763,4.06441138951356,3.91710952931816,5.46386931850923,4.46634723114955,4.62288396846384,7.8607739449964,5.14874266253154,7.16591368654664,5.57194540306361,4.87236902655963,3.88551857668225,5.45355675336439,6.37753596658015,4.62187446912571,5.66786420071475,5.48262334299223,5.83278158257177,8.55024912944437,5.01930617538112,5.72837747960251,5.06942354323643,5.59685183784002,5.37946813818904,5.11309782111474,4.96655297712326,7.06773878761477,6.37173211766699,8.35267604427484,6.38709201569093,4.55407916608344,7.92395352936532,8.27382205818295,5.37818926529575,4.25243791473273,7.70637860646064,7.32401376800513,9.58884030877574,4.41879969754682,5.95285124524843,8.07751937710565,9.99081550228994,3.88850600073211,6.55169957927787,4.35654197035655,3.84968245983575,5.27866681462355,5.50517988968549
"TCGA-19-1787",7.53741405214153,3.89137182454986,4.19701206670819,7.26913681187449,5.6805503238133,5.26665731116372,9.19203253920321,4.65919544640918,8.57338195774167,6.94065493278545,5.06347358810743,4.56074715859516,6.81376230816276,7.43446279668924,4.97575816123407,5.9902517538146,6.82525869866238,7.11811999438343,6.38011606973725,6.73435094740845,7.23131480033562,6.11086272132227,6.75382464014518,6.16238133992194,5.86018420071215,4.87167789282236,7.99585882533003,7.82116661437479,9.85485155189234,7.6896780165642,6.36243348047495,8.3171880419365,9.09233228500078,5.5949237782835,4.4873742967054,8.96650994046546,8.55336574894313,9.71036924420878,3.82436543578436,6.69045437865138,6.11175749513653,10.6674546238016,3.98307631976849,6.59954627754389,4.87677612382519,3.81387765726475,7.00801803872597,7.22853996912777
"TCGA-19-1788",6.9348230422087,4.15979497927146,4.27371693070461,6.9407351246393,5.25384344641781,4.78397807646577,9.40646583782356,4.97392906708208,7.1884288738149,7.3346401918083,5.55337957775523,4.12667454324423,6.31480476522924,6.23257609493152,4.9138620903311,5.84034286380355,5.13828914544153,7.43686502687528,8.19419640849205,6.11527881517574,6.42289360675973,4.52029975271102,6.98860928327413,5.40587948272193,5.70183046661157,4.52887161164948,5.88639766519264,6.73142842241159,8.5535040310995,6.57106516383365,4.21400600196266,8.24211228172527,8.06215898224131,5.611251898577,4.28576963285097,7.77892273230802,5.25032256418141,5.56528329196609,4.47505195593775,5.70689961342692,6.53581452445471,8.70229963559717,4.00898112624022,5.98946683056757,4.48505576373947,4.01258583842031,4.26882394900451,6.69969158487704
"TCGA-19-1789",7.92138897105561,4.19308644688981,4.30168582895995,6.14241638592215,4.83648266595368,4.71698154061098,9.44839374374638,4.7499503212935,8.15275645589426,6.77084210909514,5.42623826113141,3.93979646633605,5.87126164333766,4.8326528637885,5.00121128112219,4.98641991087389,5.28472725399147,6.79443044296817,6.29415782440303,7.05698956195074,9.32042845253979,5.50377164251561,4.45144896683343,5.60276375819794,5.37059083557648,4.50999856728127,5.87328554826566,6.88610699056237,8.43614854027838,5.91784933757437,4.54555641420209,8.06524650663476,7.56993775214779,5.61443251123053,4.20343209727351,10.2360201790515,4.65614113859637,8.10687088084964,4.39759682380799,5.23692001361254,9.73609427337043,7.92760645234249,4.6455945608037,6.99090645349942,4.61158511088822,4.27391907025006,5.62339649153656,6.91510454099986
"TCGA-19-1790",7.74971570626768,3.92021499577092,4.25540408826765,7.74857696449636,5.00646065916478,5.32924354449806,7.66092381896795,4.52324511426958,8.08797246733873,7.1144384917044,4.72832391487092,4.41116208722687,5.4583661836681,6.43391088365976,4.5556634965882,5.23008612728666,6.74908111364902,7.16303123841336,7.38417968540965,6.37694395696356,7.70131291403087,5.13441378563021,4.57937774749508,6.51776560886623,4.81114515373173,7.24908552370448,8.00453526974054,6.96377328984909,8.65362467902027,7.03196633216677,4.60294970119745,8.30590880206404,8.83158365819344,5.54609727023327,4.43891301843665,8.35101995266242,4.66988472324673,6.97479765748147,3.90237548253245,6.09074789222289,7.7356158278484,9.40305273385983,3.94360878357423,6.93273370613327,6.10645782955535,3.94679849881825,6.12050842564806,5.35319421829957
"TCGA-19-2620",7.99420261300492,4.11780065675771,4.40512341042561,7.11245652907958,5.36307225775181,5.03374880228985,9.20527332483522,5.34261863480364,8.18034535233458,7.07023315919225,5.38552830532689,4.26640053318839,5.95402649249023,6.45582924781063,4.85819950329375,6.11042293245255,6.06448457818662,7.54193898002596,7.5367060966462,6.71022702397412,9.20200780767007,5.7878165935201,7.51585897830452,6.37672833149509,6.17323488698481,5.26679411684581,7.71191804269489,7.31400674319385,8.97990154763757,7.1330136132656,4.48660096618985,8.2776178705262,8.21675592160218,5.9726709906002,4.41165398967594,9.84321509622926,4.54975083182891,8.2156658539146,3.82371718267561,6.69302714718933,9.42151206953048,9.39183880576526,3.93223755418805,7.11097324478145,4.67118534713329,3.99939999976449,6.27106358993765,7.40414523925584
"TCGA-19-2621",8.30718385130744,4.23325175838856,4.02682987217545,7.64383032335215,6.36598716564727,4.94481195167056,9.57581723417574,5.27020006694123,8.66966591046579,7.57843983974363,5.02900896281662,4.06732291297648,6.28279998963382,5.75853838914661,4.81456447341032,6.00290015020648,6.55024184769158,6.81196954316518,7.32773299161662,6.6577159786557,10.2945722336323,5.64600610379132,4.60562182348541,6.98613247226587,5.37888869223829,4.53795263837998,7.5374500747411,7.73777279245672,9.1636983473346,7.40825600325137,4.45848396448548,8.82399155762213,8.38645865668706,6.14945346921295,4.54168085206979,9.37615851723188,8.03192074548659,9.0969935265491,4.02275418778072,6.22718742810944,8.9774339243791,9.59074704781212,4.07839092326105,5.96918641813193,5.44305394006561,8.61740457541835,6.56239558074623,11.2079919817158
"TCGA-19-2624",8.50281602566862,4.03781838283244,4.31763356274248,6.64677259737213,6.08137680903673,4.9548480550666,9.52445001045815,5.68553876020713,8.80103691191494,6.90181677197801,5.15506356112064,3.90094454492292,6.44367039998919,6.48798179804925,4.84935069188187,5.52948524498882,5.30021806226216,7.13441770270151,8.75648964340888,7.2476898319458,9.64201620594866,4.86274924280523,7.5853036739564,6.31563150403172,4.84163027959243,4.84436528275658,7.5718555058013,7.74862763300141,9.33576174681574,6.16771888013769,4.73844309700986,8.6966224786605,8.75624794396113,5.84387017197266,4.40185396578845,9.46956680077467,8.85450461081067,9.16629611714191,3.93469366635718,8.28947128214491,10.3463492460279,13.5300320394162,4.22733316991441,7.01427286155125,9.72980150969464,4.03528389771866,5.47172234171322,8.43346293555491
"TCGA-19-2625",8.2384890015295,3.98702810917707,4.44884615252602,7.86350875487853,5.98456857062359,5.1933230676981,8.96942525629031,5.24879925636706,7.82544990155716,7.2352201631212,5.20820041615399,4.34078555687235,6.19503016003171,6.2990560803671,5.05908646184616,6.18210530360938,6.64400389467253,7.17179831913604,5.87264059707095,6.5659231112315,6.36727302954027,5.23107158181592,5.97810502951926,6.30240827484617,5.70043601389463,5.64565513446047,8.64737728610383,7.81568173367636,9.18153764561528,7.25927791862566,4.77859794471804,8.03798456592243,8.77459354650856,6.27214123483218,4.36401947057533,9.27801223589375,6.95337792910453,9.0126189128737,4.06244327835331,6.42896492963477,9.33836140263681,9.9163426420894,3.87542680588465,5.96194473181077,4.78029976102155,5.00765660817052,6.69910885836679,6.20073280949701
"TCGA-19-2629",7.84311194381449,3.8902891437946,4.22674614616491,8.20986874154,4.45255056293343,5.16823001524113,10.136439528243,6.71503695797544,9.59880696361192,7.25406252249023,5.34347296751623,4.6699366107377,6.03674040843052,6.29128777344244,4.88408544324336,6.29377724841375,6.84748742310158,7.05878746865818,7.56503372504612,6.75016373259963,6.55041413350578,5.07588256342298,9.6843794478521,5.43635101748707,5.4666906310353,4.55794193631928,7.9070415655456,7.86171735648244,9.09943305358627,7.75266300785202,4.64416677076772,9.23144166794073,8.95270437196885,6.209034596825,4.46804961284142,7.68630484774872,7.40947639886717,8.86702511113692,3.8845896751145,8.25129949865068,9.99809584189941,11.2437802158262,3.91433987202773,7.1899177374847,4.53865714111695,3.97595062245546,7.06441961314512,7.7941801409968
"TCGA-19-2631",8.51094256053894,4.09376168384808,4.08323275193329,8.17577612344383,4.77241777948699,4.94307449519934,8.67510831093035,4.78874272310466,7.76037336962053,7.22832696563495,5.31472028153661,4.16068300122494,5.52546943273875,6.85947317492047,4.68993112900114,6.4769818634402,6.1660331016135,7.49606270981147,8.28752709968589,6.95320819249633,9.39327300219423,5.6947053894021,6.22638455585956,6.90878675331527,5.2175949331955,5.25061431177801,8.28048519979292,7.41496879057372,9.01546184420225,7.18818239183204,4.62226825342649,8.90764776261483,7.62893918733368,5.96596742768091,4.11798624568791,10.828377477411,4.33752839994322,8.582327729811,3.76426540128274,6.55541764313355,10.3006215188497,9.65141514655463,4.2877360485708,6.75304328139335,4.5493743514731,4.79963765232072,6.26068742840037,6.46385834538279
"TCGA-26-1439",8.24918175350505,3.97543036717147,4.26779210552909,7.76862180754805,4.86307548582438,5.40913477660076,9.17701311930977,5.05126919226275,7.59305482133775,6.70914651232271,4.95506674598063,4.50513505451649,5.51087569606522,6.19220821886941,4.71175192823632,5.82808272016695,6.49798470515191,6.59841228827067,8.24868982876926,7.48272217581631,9.50792974041946,5.70182539139455,7.79433584106805,6.11080363398255,5.45273818543068,4.43066769638753,7.7369472950961,7.01223015488463,9.22359020081353,7.36016270348436,4.71248512379895,8.26677967924088,8.1620758018372,5.76932101983621,4.29280466134682,9.92068295618282,4.48891052415079,7.98966015668738,3.85905206122173,7.46934533040832,8.2307802516942,9.64886881459194,4.21772508347927,7.01140949752706,4.69590750496296,4.15032385824329,6.52159672582965,6.54946671810837
"TCGA-26-1799",7.2315341013988,4.05399761608965,3.94360976718354,6.21341738590684,4.46003311981057,4.95025187686043,8.65709150578947,4.99529342109665,7.25188773949856,5.98118112900733,4.82374662412972,4.11414757587639,5.46704315632093,4.64275783453679,4.95066899827755,5.41085579193825,5.36757232197329,5.63583788360235,7.04382031283235,7.64954761819229,8.77858832026662,4.95371538893785,5.30352756750081,5.36507369299924,5.11046562699775,4.64291016771462,7.18528772082089,7.34673473322942,8.94253463975299,5.99966734720508,4.88604622434782,8.1212095582856,8.48541169261758,5.4638896435116,4.1233050719882,9.4932364880793,4.68614911882415,7.49868111917713,4.26678368175969,6.53063779810865,8.82334789889194,9.94498982563636,3.94073413906816,6.94513319878149,4.45003446735401,3.81664971710002,5.77781454493766,6.55815944386004
"TCGA-27-1830",7.2539338788219,4.06323476269111,4.28558226905218,7.3064668529988,4.53157457388197,5.35415493318171,8.44704411810603,4.94275010512899,7.51003141640068,6.92895456391027,4.87165862466398,4.46513852053197,5.87312067553874,6.11191728599945,4.8377922933608,5.7073324835756,5.95389953767033,6.38487279036618,9.66620091863084,7.07418328424283,5.7530597107072,4.56888644486129,8.84089170898123,5.6326937376787,5.07013355882917,4.8187520368213,7.09960657452287,6.37317554384089,8.4782069937011,6.84612084707879,4.65237672820073,8.43756033178585,8.2571085428114,5.36950296514448,3.96456632063588,7.74955613807048,4.53197392598737,8.18618604235685,4.31772808710404,6.08400253143091,8.04834152167992,9.77205275107434,4.07887510527206,6.44290781790317,4.56199116571867,3.75708303010174,5.79735913861732,6.2698817289894
"TCGA-27-1831",6.16005482458462,4.1170904120283,4.02164879932349,5.76748223754738,5.18923730473981,5.14834391154038,7.98168477103893,4.64349258639366,6.1978948731072,5.08729853788003,4.66099169260441,4.82532353578298,5.527251362092,5.09753901860483,4.45657613401659,4.57961494867599,5.77188505879025,5.27992125535814,5.82911851176479,6.96352390106905,7.65681456637522,5.35115977443862,4.94193809451968,5.41311319249165,4.98693075219974,4.94664083567862,8.54494309665259,6.91419997640622,8.67758814430726,5.80754585930236,4.66360185967242,7.66225449513021,8.12613633459912,5.42688612617421,4.43900804087487,10.240902815821,4.86900703493111,8.3017547552224,4.06331772238254,5.33223231938074,6.45879195154473,9.74287579740044,4.22832799329449,7.05816550963368,4.52868147417312,3.89041811010947,5.65881597217083,6.45651359493694
"TCGA-27-1832",6.87494927610444,3.93930668399152,4.08533791862865,6.42735799006096,4.43768490254508,5.43539939450008,8.74199460340502,4.8099382441103,8.26553349841724,6.42505925274642,4.97051248466071,4.40911470150996,5.85241044673411,6.04496152966438,4.87252825517935,5.20799034389737,4.72796095104167,5.37344560237529,6.24305366552348,6.26331605725752,6.48552851447104,6.20794269745746,4.16929793109341,5.69253345646696,5.34093791579337,8.02454079845493,5.86769642252202,7.22135450130616,7.8581410605826,5.9999763521917,4.6397579026047,7.9413824993943,8.54557880172406,5.1384728987307,4.00988071499341,7.80459889817287,4.54700464229737,7.05935386874442,4.10073579659533,5.17565203051369,5.79878957536276,9.92796454730776,3.89539990105705,6.10996133649769,4.65581871598278,3.71569528738403,5.68527589182497,5.57652344343113
"TCGA-27-1833",7.26383281497028,4.27371408547018,4.08183626556829,7.06998381771246,4.61533957030445,4.80566506312885,8.61942520858031,5.1558828739898,8.23034431900414,6.32425582422458,4.49585466100714,4.3526756402204,5.6378919025996,5.69254633287491,4.70737345676568,6.1285156326824,4.84667581908099,6.39222346805418,6.25230493884472,5.95083698751513,8.38667493762795,5.43480216418183,3.82132517161395,5.69121850015946,5.13487796286964,4.45895236410851,6.60197226983149,7.32417491437716,8.47028712063431,6.80054664904228,4.38764162222342,8.19266034132192,8.06778063102904,5.52490094475126,4.27884359636737,10.421975424687,4.6113489433484,9.296416207967,4.1221529319339,5.29743702397461,9.26825157121734,10.9625406530029,4.13153703863524,6.79303795908181,4.28964069489303,4.15373647953908,6.44661827578429,6.83907150709675
"TCGA-27-1834",6.66206582450475,4.01127691355916,4.237615818055,6.79241926353573,4.06172122800072,5.42926766008551,7.76932101983621,4.64176711127909,6.18140221769641,6.27674846744218,5.1007499102891,4.48547790511334,5.78330531967558,6.88331011784593,4.89131137241022,6.0212124738125,5.6411256598909,5.12238141122628,9.97826697365442,6.46738502232111,6.16225270828291,4.83368325762028,7.6621544027847,5.43739371269234,5.04872865191956,5.42851927658821,7.71567277192849,7.1985614943286,8.2565034234639,6.94943125436502,4.49502790105451,8.2020634248287,8.36958190493588,5.39482298214914,4.34023858887373,7.84954827289581,4.61764278017115,7.83080705043138,4.10302041627805,6.78436146941891,7.6873550712373,9.7900207015636,3.95455984699983,6.29209522771889,4.37172347800448,5.40356847141512,5.98548341955695,8.54133180380685
"TCGA-27-1835",8.43808977845056,4.23998449260498,4.07754007611622,7.56854612124842,5.39774917434639,5.10202310295331,8.25240499676191,5.39397471085415,7.4531837067968,6.77053566041879,5.38811256572114,4.13320290093778,6.21396151934227,6.41334256090678,5.04945806354303,5.5317777730982,5.96152414630239,6.26814003890907,4.68658537391525,7.63751186802101,6.26369343612369,5.90693443905277,5.55643577258093,6.04944510092178,5.10994555963858,4.46448492683353,7.35396830469617,7.7697406065233,9.25840515361202,6.78610078728945,4.86914554434117,8.56030600922535,8.6227244796996,6.19587874518123,4.30756729983083,10.4846672993005,7.48510454482592,8.14060310268347,4.07488198120751,5.48041081790607,10.0905141858754,12.9509234658728,4.14234891586373,6.91580864131385,4.44565105223424,4.02495127091189,5.85670932885467,7.5959989574409
"TCGA-27-1836",7.77075249975271,4.14014404141809,4.10940601471911,6.86528905736724,4.89035566958514,5.40360344542589,9.2926071166009,5.48800877582252,7.53276421494036,6.85337571421804,5.17834556839446,4.21492663247809,6.26345862465742,5.54283008202846,5.03012237125796,5.22547768272571,5.46671776099635,6.41216730834857,8.62473411153581,7.30149214806974,8.38992550459855,4.66628815968974,8.80262887012832,5.65581445873643,4.99285511779134,4.57493612210957,6.51675875744476,7.40702938622294,8.8478348133555,5.8885117605467,4.9124782319905,8.19652303607785,8.95027261563638,5.50559800142766,4.590506530343,9.0410165570765,4.8001175570119,8.07142848221592,4.01376820526566,7.97822699129382,7.88149517122198,9.56151963214993,4.14099713598199,6.78621457968466,4.37401436562462,3.96613073994544,5.79971135740605,7.11121878677567
"TCGA-27-1837",8.55261797539532,3.91475144968233,4.2234766347028,7.08158307062351,5.5316310870756,5.30794022700891,8.66750887262669,5.44023249634347,6.69779023564054,7.11149883197717,5.03214345050374,4.64761783913141,6.04913811866095,5.95514312473222,4.91229822281594,6.96712685253176,6.39510340516168,6.68664970022767,8.33840792339788,7.01863402066193,6.90744056008075,5.07760591981274,8.30498375928476,6.3770379850065,4.72605056418003,4.4831673934254,7.59421125556324,7.61945140433925,9.14508585351316,6.97528070109427,4.81873711886286,8.57883253184672,8.71932593798141,5.77714181746535,4.49273105662731,9.98802004690295,4.67278658170823,8.83682039094376,3.84488531098214,8.01952795166765,8.80100187046017,9.73405215759268,4.46038027566785,6.95872102805772,4.56585921178236,3.90201281926414,6.21230593905434,7.41892474095763
"TCGA-27-1838",7.98787133440251,3.93617171066796,4.23809184731537,7.3999732000263,6.59196033003556,5.23973413795271,9.43465011400274,5.36205015859419,9.1238056675629,7.121463008288,5.09223403740499,4.56077840593241,6.24194737458711,5.91164470126833,4.6989859706748,5.42616184941258,6.3263989006748,6.68516893410447,6.87389943018244,6.79258180601707,8.92651860410983,5.6559132454472,4.13555461389196,5.90057516500974,4.98183717041409,5.50741031551315,7.49063142596416,7.47443947949712,9.39766862769427,7.52091800093696,5.96392441892945,8.25851341550523,8.99828603507964,5.5805855594385,4.17394531735208,9.29392090555135,8.13821101195173,8.26215894921863,4.06823164239814,6.73529984082627,11.2086122833791,13.0566147296507,4.05999907264573,7.16755366777718,4.269607833679,3.84659624985689,6.0604221763256,6.69128198117144
